nose_x,nose_y,nose_z,left eye (inner)_x,left eye (inner)_y,left eye (inner)_z,left eye_x,left eye_y,left eye_z,left eye (outer)_x,left eye (outer)_y,left eye (outer)_z,right eye (inner)_x,right eye (inner)_y,right eye (inner)_z,right eye_x,right eye_y,right eye_z,right eye (outer)_x,right eye (outer)_y,right eye (outer)_z,left ear_x,left ear_y,left ear_z,right ear_x,right ear_y,right ear_z,mouth (left)_x,mouth (left)_y,mouth (left)_z,mouth (right)_x,mouth (right)_y,mouth (right)_z,left shoulder_x,left shoulder_y,left shoulder_z,right shoulder_x,right shoulder_y,right shoulder_z,left elbow_x,left elbow_y,left elbow_z,right elbow_x,right elbow_y,right elbow_z,left wrist_x,left wrist_y,left wrist_z,right wrist_x,right wrist_y,right wrist_z,left pinky_x,left pinky_y,left pinky_z,right pinky_x,right pinky_y,right pinky_z,left index_x,left index_y,left index_z,right index_x,right index_y,right index_z,left thumb_x,left thumb_y,left thumb_z,right thumb_x,right thumb_y,right thumb_z,left hip_x,left hip_y,left hip_z,right hip_x,right hip_y,right hip_z,left knee_x,left knee_y,left knee_z,right knee_x,right knee_y,right knee_z,left ankle_x,left ankle_y,left ankle_z,right ankle_x,right ankle_y,right ankle_z,left heel_x,left heel_y,left heel_z,right heel_x,right heel_y,right heel_z,left foot index_x,left foot index_y,left foot index_z,right foot index_x,right foot index_y,right foot index_z
0.4658448100090027,0.6151150465011597,-1.700295329093933,0.49725663661956787,0.5441263914108276,-1.6354048252105713,0.5154457688331604,0.5436133146286011,-1.6358299255371094,0.5333881378173828,0.545129656791687,-1.6360275745391846,0.43614619970321655,0.5500319004058838,-1.631929636001587,0.41670161485671997,0.5527175664901733,-1.632043719291687,0.39871543645858765,0.5562660694122314,-1.6326278448104858,0.5714387893676758,0.5815088748931885,-1.0935395956039429,0.375960111618042,0.5872290134429932,-1.0723294019699097,0.5068735480308533,0.6829544305801392,-1.4845353364944458,0.43372493982315063,0.687140703201294,-1.4805063009262085,0.7467237710952759,0.9433835744857788,-0.7016190886497498,0.2136954665184021,0.9270440340042114,-0.595230221748352,0.8397917747497559,1.3072882890701294,-0.844729483127594,0.12935706973075867,1.2855606079101562,-0.6626728177070618,0.8013629913330078,1.5847642421722412,-1.4580671787261963,0.1726403534412384,1.3757380247116089,-1.526989221572876,0.8190774321556091,1.6852940320968628,-1.6152548789978027,0.17322558164596558,1.4320317506790161,-1.7240406274795532,0.7747931480407715,1.6626560688018799,-1.6939146518707275,0.1961595118045807,1.3879506587982178,-1.7739938497543335,0.7564798593521118,1.6165361404418945,-1.5120418071746826,0.20568576455116272,1.364933729171753,-1.5782190561294556,0.6394655704498291,1.733782410621643,-0.07118915021419525,0.3169611692428589,1.73141348361969,0.07660477608442307,0.6582000851631165,2.3831233978271484,-0.2633618414402008,0.3469376564025879,2.353424072265625,-0.4427618086338043,0.6588022112846375,2.968776226043701,0.31162896752357483,0.3618304133415222,2.959425687789917,-0.10662712156772614,0.662253737449646,3.0817151069641113,0.3227978050708771,0.3667312264442444,3.085071086883545,-0.10552820563316345,0.614467203617096,3.1481621265411377,-0.36588016152381897,0.4119991362094879,3.107170820236206,-0.8348141312599182
0.4689021408557892,0.6123515367507935,-1.4902074337005615,0.4980114698410034,0.5390611886978149,-1.4237605333328247,0.5178685784339905,0.5386149883270264,-1.4242594242095947,0.5330756306648254,0.5396666526794434,-1.424492597579956,0.43861058354377747,0.540768027305603,-1.4113051891326904,0.41989779472351074,0.542289137840271,-1.4113717079162598,0.40437766909599304,0.5443971157073975,-1.4118822813034058,0.564514696598053,0.5732033252716064,-0.9035114049911499,0.3871488571166992,0.5776435136795044,-0.8416171073913574,0.5089201331138611,0.6842641830444336,-1.2861624956130981,0.43586277961730957,0.6830363273620605,-1.2703850269317627,0.7475049495697021,0.9341873526573181,-0.6039178371429443,0.21996402740478516,0.9076716899871826,-0.42193251848220825,0.8255617618560791,1.2279049158096313,-1.1626228094100952,0.13169431686401367,1.2207821607589722,-0.8078749775886536,0.7229324579238892,1.1900715827941895,-2.0236945152282715,0.20458686351776123,1.2244524955749512,-1.8575035333633423,0.7076749801635742,1.200408935546875,-2.2142248153686523,0.2166035771369934,1.2496546506881714,-2.0671305656433105,0.6888158321380615,1.1419811248779297,-2.212717056274414,0.23669233918190002,1.202979564666748,-2.0587801933288574,0.6841057538986206,1.1404407024383545,-2.0498015880584717,0.24361717700958252,1.1961286067962646,-1.8909623622894287,0.6159778833389282,1.728028416633606,-0.08944258838891983,0.3146827816963196,1.712021827697754,0.09501388669013977,0.6081094741821289,2.304797649383545,-0.27372968196868896,0.3086351454257965,2.262183666229248,-0.37100061774253845,0.6039159297943115,2.9137210845947266,0.2795323431491852,0.33021581172943115,2.8981480598449707,0.02146299183368683,0.6054679155349731,3.011847496032715,0.29254859685897827,0.3338945508003235,2.99609112739563,0.030408527702093124,0.55903559923172,3.0944204330444336,-0.41434788703918457,0.3624059557914734,3.0828046798706055,-0.704214870929718
0.4644359052181244,0.6073522567749023,-1.3259387016296387,0.4949127435684204,0.5350072383880615,-1.2691643238067627,0.5156255960464478,0.5352157354354858,-1.2694768905639648,0.532654345035553,0.5362880229949951,-1.2695753574371338,0.43434402346611023,0.535059928894043,-1.2621970176696777,0.4157625436782837,0.5361415147781372,-1.26142156124115,0.401609867811203,0.5384793281555176,-1.2618390321731567,0.5655760765075684,0.5681349039077759,-0.8284654021263123,0.38429558277130127,0.5712214708328247,-0.7661661505699158,0.5082289576530457,0.6777827739715576,-1.1521484851837158,0.42937639355659485,0.6764822006225586,-1.1368905305862427,0.7575401663780212,0.9431204199790955,-0.5067391991615295,0.22092148661613464,0.9227617383003235,-0.4441688358783722,0.868241548538208,1.3338791131973267,-0.42539697885513306,0.10966596007347107,1.3513623476028442,-0.2840293347835541,0.7907921075820923,1.6349676847457886,-0.763504147529602,0.14970406889915466,1.6337629556655884,-0.8057129979133606,0.8015397191047668,1.7499841451644897,-0.888866126537323,0.13815748691558838,1.7508106231689453,-0.9552286863327026,0.7443180680274963,1.7352732419967651,-0.9486154317855835,0.1863735318183899,1.7242203950881958,-1.036165714263916,0.7330335378646851,1.6849262714385986,-0.8091829419136047,0.19804880023002625,1.6750568151474,-0.8619129061698914,0.641025185585022,1.7412203550338745,-0.09292405843734741,0.3009576201438904,1.7282944917678833,0.09967348724603653,0.6162315607070923,2.407456159591675,-0.11500910669565201,0.31092318892478943,2.3887887001037598,0.06412803381681442,0.6098084449768066,3.002297878265381,0.6307443976402283,0.317704439163208,2.986440420150757,0.6091570258140564,0.6171260476112366,3.1110219955444336,0.6657633185386658,0.3151962161064148,3.0970749855041504,0.6422562599182129,0.5467172861099243,3.1988000869750977,-0.06147110462188721,0.36682868003845215,3.180903911590576,-0.11992296576499939
0.479214072227478,0.6098523139953613,-1.4633417129516602,0.5070303082466125,0.5371044874191284,-1.3901548385620117,0.5258119702339172,0.5357716083526611,-1.3905779123306274,0.5403358936309814,0.5358390808105469,-1.3907222747802734,0.4477766156196594,0.5398892164230347,-1.3882497549057007,0.4273907542228699,0.5415648221969604,-1.3880687952041626,0.4098520278930664,0.5440411567687988,-1.3885594606399536,0.5686597228050232,0.5658771991729736,-0.8503051400184631,0.38723403215408325,0.5768063068389893,-0.8239327669143677,0.5185839533805847,0.6782875061035156,-1.2523903846740723,0.4445674419403076,0.6787993907928467,-1.2479623556137085,0.7561747431755066,0.9364942312240601,-0.5483666062355042,0.2169162482023239,0.917386531829834,-0.48583725094795227,0.8384770750999451,1.2810609340667725,-1.1201869249343872,0.132595032453537,1.2799654006958008,-0.9874648451805115,0.6978835463523865,1.2397801876068115,-1.9447576999664307,0.2461441457271576,1.227708339691162,-2.0544910430908203,0.6760803461074829,1.2541412115097046,-2.135685920715332,0.2645100951194763,1.23475980758667,-2.2915210723876953,0.6538432836532593,1.1948970556259155,-2.1266536712646484,0.28447121381759644,1.1845533847808838,-2.2714757919311523,0.653160572052002,1.1940455436706543,-1.971154808998108,0.28735142946243286,1.186192512512207,-2.084829568862915,0.6354222297668457,1.7326611280441284,-0.06933034211397171,0.3063238263130188,1.731825590133667,0.07508371770381927,0.6185476779937744,2.403292417526245,-0.059132471680641174,0.3281552791595459,2.3691835403442383,-0.2722530663013458,0.6194896697998047,3.009700059890747,0.5580680966377258,0.3435651659965515,2.9920663833618164,0.18962061405181885,0.6241527199745178,3.1081995964050293,0.5736481547355652,0.3444594442844391,3.0947062969207764,0.20623347163200378,0.5677366256713867,3.1999032497406006,-0.19791635870933533,0.3924062252044678,3.1730263233184814,-0.6158893704414368
0.46449580788612366,0.6007858514785767,-1.458097219467163,0.49472859501838684,0.5293834209442139,-1.3928728103637695,0.5156901478767395,0.5295485258102417,-1.393332600593567,0.532828152179718,0.5303481817245483,-1.393506646156311,0.43455809354782104,0.5301691293716431,-1.3865699768066406,0.4162280857563019,0.531683087348938,-1.3862658739089966,0.40188947319984436,0.5338740348815918,-1.3867790699005127,0.5646573901176453,0.5635354518890381,-0.8818256258964539,0.3844895362854004,0.5692600011825562,-0.8304307460784912,0.5086854100227356,0.6722224950790405,-1.2569999694824219,0.4307364821434021,0.6698660850524902,-1.24504554271698,0.7544625997543335,0.9345340728759766,-0.5680289268493652,0.21460072696208954,0.9216536283493042,-0.4736807346343994,0.8409518003463745,1.2956461906433105,-0.872048556804657,0.1555643081665039,1.3258471488952637,-0.7118740677833557,0.7504322528839111,1.453092336654663,-1.5772150754928589,0.2371547669172287,1.3886659145355225,-1.6511849164962769,0.7498867511749268,1.531278133392334,-1.7629393339157104,0.24520842730998993,1.4376033544540405,-1.8725601434707642,0.7109886407852173,1.4841784238815308,-1.8069158792495728,0.2713073790073395,1.390257477760315,-1.9002355337142944,0.7053471803665161,1.452737808227539,-1.624037742614746,0.27688103914260864,1.3709810972213745,-1.6972358226776123,0.6484453678131104,1.7395389080047607,-0.08685939759016037,0.3124693036079407,1.7394297122955322,0.0929030030965805,0.6393924951553345,2.41129207611084,-0.07156931608915329,0.3385615944862366,2.387317419052124,-0.11428997665643692,0.6401563286781311,3.0235843658447266,0.6298556923866272,0.34802550077438354,3.0017898082733154,0.4197162687778473,0.6461676359176636,3.1308465003967285,0.6551353931427002,0.3461085259914398,3.1095967292785645,0.44703829288482666,0.5857294797897339,3.215426445007324,-0.11813932657241821,0.40300604701042175,3.1848270893096924,-0.36562028527259827
0.47331100702285767,0.6102639436721802,-1.6491791009902954,0.5024990439414978,0.5366747379302979,-1.5775105953216553,0.5213016271591187,0.5350414514541626,-1.5780267715454102,0.5381401777267456,0.5356752872467041,-1.5782448053359985,0.44276008009910583,0.5419291257858276,-1.5667095184326172,0.4226533770561218,0.5441361665725708,-1.5671011209487915,0.40577390789985657,0.5472244024276733,-1.5676079988479614,0.5714520215988159,0.5671801567077637,-1.0313823223114014,0.3861006498336792,0.5794259309768677,-0.9754233956336975,0.5148314237594604,0.6806213855743408,-1.4346791505813599,0.44167280197143555,0.6856142282485962,-1.421124815940857,0.7571247816085815,0.9343103766441345,-0.7359877824783325,0.22292406857013702,0.9171791672706604,-0.523952066898346,0.8431739211082458,1.2087925672531128,-1.3849656581878662,0.11064654588699341,1.091468095779419,-0.9210485219955444,0.704620897769928,1.1613380908966064,-2.2727348804473877,0.2217518836259842,1.1701617240905762,-1.9349708557128906,0.6787551045417786,1.167442798614502,-2.4597115516662598,0.24331480264663696,1.173412561416626,-2.127063512802124,0.6574620008468628,1.1123424768447876,-2.4333770275115967,0.25415873527526855,1.1286277770996094,-2.102640390396118,0.6576933264732361,1.1131211519241333,-2.286637783050537,0.2573467195034027,1.1301653385162354,-1.9593884944915771,0.6249528527259827,1.743839144706726,-0.10419249534606934,0.32362109422683716,1.7375999689102173,0.10930231213569641,0.6111605167388916,2.1777613162994385,-0.46775051951408386,0.27230775356292725,2.199824094772339,-0.5435981154441833,0.6179030537605286,2.8166394233703613,0.21933136880397797,0.35104191303253174,2.802591562271118,0.0008780662319622934,0.618793249130249,2.922760009765625,0.2473175823688507,0.3639684319496155,2.8844592571258545,0.026918185874819756,0.5926076173782349,2.9909756183624268,-0.4413709044456482,0.39186567068099976,2.99251389503479,-0.6899530291557312
0.4780513048171997,0.6019632816314697,-1.4731343984603882,0.5064825415611267,0.5300096273422241,-1.3971731662750244,0.5258563756942749,0.5296933650970459,-1.3976702690124512,0.5407841801643372,0.5306247472763062,-1.3977807760238647,0.44739508628845215,0.5313725471496582,-1.3985086679458618,0.427345871925354,0.5330661535263062,-1.3985223770141602,0.410251259803772,0.5352705717086792,-1.3990825414657593,0.5698223114013672,0.5641429424285889,-0.8553820848464966,0.38717934489250183,0.5707454681396484,-0.8489000797271729,0.5183029770851135,0.6732515096664429,-1.2631323337554932,0.4427589774131775,0.6716724634170532,-1.2638781070709229,0.7514392137527466,0.9383331537246704,-0.536440908908844,0.2169889509677887,0.9154702425003052,-0.5159181356430054,0.8484311699867249,1.2669386863708496,-1.0011523962020874,0.1341859996318817,1.2784260511398315,-0.9212480187416077,0.7495332956314087,1.3236148357391357,-1.8004895448684692,0.22101084887981415,1.2941466569900513,-1.9381417036056519,0.7389032244682312,1.3680163621902466,-1.987618327140808,0.23232783377170563,1.322611689567566,-2.1737935543060303,0.7105448842048645,1.3154597282409668,-2.014517068862915,0.2560550570487976,1.2767090797424316,-2.17805814743042,0.7053016424179077,1.299521565437317,-1.8411574363708496,0.26201772689819336,1.2674119472503662,-1.9773114919662476,0.627056360244751,1.7364327907562256,-0.060443226248025894,0.30244123935699463,1.728204607963562,0.06586498022079468,0.6078299283981323,2.4179959297180176,-0.11975747346878052,0.31783241033554077,2.3832526206970215,-0.3459065854549408,0.6051625609397888,3.037644147872925,0.40865951776504517,0.32898378372192383,3.01863956451416,-0.0015670197317376733,0.6078046560287476,3.1450295448303223,0.41631436347961426,0.331295371055603,3.1313414573669434,0.0014645723858848214,0.555678129196167,3.2183313369750977,-0.30844399333000183,0.37525859475135803,3.1844255924224854,-0.7759245038032532
0.4638999104499817,0.6097704172134399,-1.3515172004699707,0.4928964674472809,0.5359048843383789,-1.2941867113113403,0.5137816071510315,0.5355498790740967,-1.2946425676345825,0.5308977365493774,0.5359059572219849,-1.294793725013733,0.4331797957420349,0.5370606184005737,-1.282268762588501,0.41502711176872253,0.5384926795959473,-1.2815734148025513,0.4006253480911255,0.541176438331604,-1.2820299863815308,0.5637868642807007,0.5670890808105469,-0.8297309875488281,0.3850976526737213,0.573922872543335,-0.7471850514411926,0.5080811977386475,0.6808364391326904,-1.1685951948165894,0.4328153729438782,0.681455135345459,-1.1476765871047974,0.7555621862411499,0.9425856471061707,-0.5167027115821838,0.22214429080486298,0.9241411089897156,-0.3886112570762634,0.8490182757377625,1.333686351776123,-0.5172440409660339,0.12633106112480164,1.3254092931747437,-0.31964272260665894,0.7860810160636902,1.6323509216308594,-0.9383583664894104,0.16449710726737976,1.5627377033233643,-0.9837490320205688,0.7993961572647095,1.7476844787597656,-1.082374095916748,0.15273022651672363,1.6711441278457642,-1.1583924293518066,0.7481204867362976,1.7310246229171753,-1.1551989316940308,0.19739678502082825,1.6362746953964233,-1.240600347518921,0.7347462177276611,1.6818896532058716,-0.9912207126617432,0.20879654586315155,1.592523455619812,-1.0453431606292725,0.6408004760742188,1.7513949871063232,-0.10613653063774109,0.3050832450389862,1.740756869316101,0.11261580884456635,0.6270310878753662,2.427624464035034,-0.1295469105243683,0.32748520374298096,2.404792070388794,-0.0028786426410079002,0.6274510622024536,3.035630702972412,0.5950207710266113,0.33704909682273865,3.0210113525390625,0.5303455591201782,0.6354789733886719,3.141796588897705,0.6242837309837341,0.3357665240764618,3.1315016746520996,0.5598770380020142,0.5624897480010986,3.235992670059204,-0.1477665901184082,0.38338541984558105,3.214723587036133,-0.24595044553279877
0.47377729415893555,0.6088166236877441,-1.4642211198806763,0.5025425553321838,0.5372079610824585,-1.3931833505630493,0.5224917531013489,0.5365496873855591,-1.393705129623413,0.5375285148620605,0.5369653701782227,-1.393965721130371,0.44194644689559937,0.5380257368087769,-1.3862489461898804,0.42186856269836426,0.5392866134643555,-1.3861209154129028,0.40535226464271545,0.5408937931060791,-1.3866314888000488,0.5669058561325073,0.568083643913269,-0.8615233898162842,0.383228063583374,0.5743398666381836,-0.8142200112342834,0.5141934752464294,0.6800254583358765,-1.2557536363601685,0.43747004866600037,0.6803698539733887,-1.2449852228164673,0.7578083872795105,0.9473294615745544,-0.5608183145523071,0.21617943048477173,0.9169367551803589,-0.4425615668296814,0.8469824194908142,1.276904582977295,-1.0527265071868896,0.14014136791229248,1.263120412826538,-0.7555702328681946,0.7210206985473633,1.3349318504333496,-1.869966983795166,0.2089965045452118,1.2810777425765991,-1.7415375709533691,0.7064512968063354,1.384892225265503,-2.064871072769165,0.2125016152858734,1.3137831687927246,-1.9673256874084473,0.671372652053833,1.3311796188354492,-2.087592363357544,0.23759694397449493,1.272203803062439,-1.9795886278152466,0.6690160036087036,1.312903881072998,-1.9087345600128174,0.2445896863937378,1.2607753276824951,-1.78399658203125,0.6282612681388855,1.7388924360275269,-0.07220856845378876,0.29718175530433655,1.727574348449707,0.07818011194467545,0.6103052496910095,2.417039632797241,-0.06767411530017853,0.3140726685523987,2.368467330932617,-0.2756095826625824,0.6105028390884399,3.029215097427368,0.5426226854324341,0.32153090834617615,2.999959945678711,0.17787529528141022,0.6144249439239502,3.1327383518218994,0.5595405697822571,0.3209877610206604,3.1064021587371826,0.1924411505460739,0.5591952204704285,3.2170004844665527,-0.21042941510677338,0.37022143602371216,3.1803696155548096,-0.6302639842033386
0.46250537037849426,0.6067094802856445,-1.2629057168960571,0.4930819571018219,0.5354650020599365,-1.1987320184707642,0.5137302279472351,0.5360403060913086,-1.1991208791732788,0.530686616897583,0.5374279022216797,-1.199090838432312,0.4334990084171295,0.5345151424407959,-1.188952088356018,0.41516512632369995,0.5351724624633789,-1.1884397268295288,0.40061548352241516,0.536894679069519,-1.1889804601669312,0.5621194243431091,0.5702142715454102,-0.7228280305862427,0.3842909038066864,0.5701690912246704,-0.6544123291969299,0.5056443810462952,0.6782137155532837,-1.0763235092163086,0.4288760721683502,0.6751545667648315,-1.059640645980835,0.7523554563522339,0.9416792392730713,-0.4339895248413086,0.21521493792533875,0.9189169406890869,-0.3494090437889099,0.835814356803894,1.320383071899414,-0.7449164986610413,0.14674171805381775,1.303013563156128,-0.4571409523487091,0.7246359586715698,1.405632734298706,-1.4067729711532593,0.19737830758094788,1.5285524129867554,-1.2403550148010254,0.7178188562393188,1.4645354747772217,-1.5816316604614258,0.18896952271461487,1.6324546337127686,-1.438980221748352,0.6811544299125671,1.4226592779159546,-1.6104568243026733,0.23033246397972107,1.599958896636963,-1.4987735748291016,0.6754642724990845,1.3954594135284424,-1.4475905895233154,0.2383270412683487,1.5562951564788818,-1.2972806692123413,0.6342031359672546,1.7347913980484009,-0.07192400842905045,0.29961031675338745,1.7237175703048706,0.07882422208786011,0.6230935454368591,2.401669979095459,-0.18396484851837158,0.325503408908844,2.367152214050293,-0.28792813420295715,0.6292422413825989,3.0119235515594482,0.33846133947372437,0.3350898027420044,2.9924793243408203,0.049485962837934494,0.6360867023468018,3.1168618202209473,0.34940722584724426,0.3316935896873474,3.1035213470458984,0.05569463595747948,0.5685648918151855,3.2072629928588867,-0.3965602517127991,0.3893212378025055,3.1730430126190186,-0.7304667830467224
